timestamp,open,high,low,close,volume
1757363400000,112022.9,112027.4,111883.1,111954.4,92.335345
1757365200000,111954.4,112147.6,111913,112091.5,75.67173
1757367000000,112091.5,112339.5,112091.5,112334.1,37.34347
1757368800000,112334.1,112508.4,112308.8,112317.6,83.286537
1757370600000,112317.6,112391.1,112202,112231.7,36.376358
1757372400000,112231.7,112296.5,112113.5,112125.4,35.998066
1757374200000,112125.4,112130.4,111983.4,112062.2,29.106127
1757376000000,112062.2,112106.4,111617.1,111657,121.395048
1757377800000,111657,111833.1,111453.4,111645.9,135.139711
1757379600000,111645.9,111752.1,111267.2,111385.2,116.899954
1757381400000,111385.2,111503.8,111303,111367.8,78.421801
1757383200000,111367.8,111399.1,111107,111298.6,125.389798
1757385000000,111298.6,111433.6,111201.9,111315.8,155.105451
1757386800000,111315.8,111541.4,111219.1,111538.1,123.885207
1757388600000,111538.1,111751.8,111469.9,111697.8,97.973338
1757390400000,111697.8,112090.7,111620.5,111935.3,115.829208
1757392200000,111935.3,112075.7,111769.7,112014.6,140.381406
1757394000000,112014.6,112049.5,111839,111947,86.885058
1757395800000,111947,112234.8,111932.1,112187.3,74.135296
